Lat,Lng,Count
39.32,-120.6,1
45.55,-122.19,1
44.41,-123.99,1
44.76,-122.39,1
44.46,-121.98,1
33.72,-113.7,1
39.65,-106.95,1
47.9,-122.03,1
39.96,-112.12,1
39.95,-112.12,1
43.46,-121.38,1
45.38,-120.14,1
39.46,-107.26,1
39.68,-111.85,1
35.49,-93.12,1
42.58,-114.05,1
45.17,-120.69,1
45.62,-123.42,1
43.57,-84.74,1
40.66,-73.67,1
44.3,-120.82,1
45.42,-123.14,1
42.41,-121.83,1
39.0,-84.64,1
42.92,-121.83,1
42.12,-117.75,1
42.69,-86.17,1
43.57,-121.98,1
45.6,-117.76,1
44.53,-117.4,1
44.38,-123.72,1
37.67,-113.19,1
42.75,-71.21,1
37.66,-113.2,1
35.5,-93.1,1
43.92,-121.35,1
35.46,-94.32,1
34.95,-90.0,1
35.92,-84.07,1
41.02,-78.34,1
41.18,-80.56,1
38.19,-75.69,1
38.0,-78.32,1
44.77,-123.02,1
39.72,-75.56,1
44.41,-119.08,1
37.33,-122.21,1
38.89,-121.57,1
43.73,-119.01,1
47.51,-121.85,1
39.71,-74.97,1
42.72,-124.47,1
38.28,-85.69,1
37.07,-77.6,1
37.81,-79.85,1
39.29,-121.59,1
34.34,-85.17,1
40.96,-95.91,1
40.93,-95.91,1
42.24,-123.11,1
43.9,-91.12,1
42.01,-87.92,1
42.01,-88.16,1
34.33,-85.17,1
34.11,-84.22,1
44.1,-124.12,1
33.86,-84.21,1
32.86,-80.02,1
44.53,-120.0,1
42.95,-117.21,1
37.25,-113.29,1
41.46,-81.62,1
43.57,-119.07,1
43.68,-83.96,1
45.69,-92.99,1
35.03,-89.64,1
34.12,-84.39,1
28.74,-81.37,1
30.58,-83.11,1
29.47,-82.27,1
30.5,-84.45,1
26.55,-80.07,1
34.98,-78.59,1
33.52,-84.58,1
33.68,-84.5,1
32.07,-83.96,1
44.57,-118.37,1
32.06,-83.97,1
42.57,-82.97,1
30.77,-87.89,1
25.45,-80.47,1
35.4,-96.38,1
38.42,-78.88,1
44.89,-93.13,1
35.21,-86.73,1
41.17,-85.11,1
32.2,-86.42,1
42.7,-89.29,1
30.73,-86.22,1
30.2,-93.2,1
35.39,-94.36,1
32.36,-86.14,1
32.4,-86.31,1
41.23,-85.1,1
29.54,-95.15,1
32.46,-86.39,1
43.14,-88.04,1
36.08,-86.96,1
33.99,-86.57,1
36.34,-78.4,1
36.64,-82.71,1
37.86,-77.45,1
30.76,-87.89,1
36.94,-121.43,1
33.01,-96.84,1
38.19,-79.11,1
41.65,-72.49,1
34.54,-117.84,1
44.57,-121.99,1
48.46,-122.24,1
39.53,-119.62,1
39.46,-77.37,1
39.15,-119.18,1
40.05,-111.96,1
39.14,-119.18,1
39.95,-82.65,1
38.15,-121.3,1
45.64,-123.13,1
39.03,-77.39,1
34.39,-118.58,1
36.86,-121.77,1
47.57,-122.37,1
36.59,-76.59,1
36.57,-76.58,1
31.71,-91.07,1
43.04,-124.07,1
30.32,-89.59,1
32.85,-87.95,1
43.6,-72.34,1
43.02,-71.44,1
37.63,-79.51,1
35.12,-92.47,1
36.84,-76.28,1
40.91,-73.06,1
42.29,-84.09,1
39.25,-78.1,1
39.4,-121.69,1
40.82,-73.81,1
44.56,-123.22,1
42.96,-73.87,1
35.74,-111.48,1
35.75,-111.47,1
35.03,-114.13,1
38.94,-109.81,1
38.87,-104.93,1
40.03,-111.75,1
39.56,-119.79,1
37.13,-111.98,1
42.37,-71.08,1
42.12,-84.36,1
40.57,-112.03,1
39.74,-104.55,1
38.53,-111.83,1
39.4,-104.86,1
42.43,-73.55,1
39.34,-119.87,1
44.58,-124.07,1
38.13,-81.07,1
47.64,-122.13,1
42.32,-83.73,1
42.32,-83.68,1
36.86,-121.59,1
34.49,-118.46,1
42.95,-73.87,1
34.01,-118.37,1
47.54,-116.23,1
44.0,-123.67,1
33.76,-117.96,1
33.77,-118.11,1
35.97,-120.9,1
37.44,-120.79,1
37.56,-122.51,1
38.53,-111.84,1
37.08,-120.21,1
38.38,-104.62,1
38.22,-112.86,1
42.85,-84.19,1
41.3,-112.05,1
30.13,-95.24,1
42.49,-85.65,1
34.62,-92.76,1
41.37,-111.59,1
34.62,-92.75,1
30.23,-97.91,1
41.85,-88.03,1
44.1,-83.57,1
41.63,-87.89,1
42.75,-74.14,1
41.95,-88.18,1
45.04,-92.82,1
43.8,-88.49,1
41.82,-88.01,1
41.91,-88.2,1
41.36,-111.59,1
30.0,-95.76,1
29.21,-95.39,1
33.12,-96.67,1
41.31,-112.05,1
44.13,-83.57,1
39.57,-110.82,1
41.08,-111.25,1
40.94,-114.36,1
32.9,-96.86,1
32.72,-96.92,1
42.67,-82.81,1
42.45,-82.91,1
32.69,-96.56,1
32.72,-96.66,1
37.82,-112.41,1
38.11,-102.78,1
29.24,-95.37,1
42.91,-73.78,1
43.14,-73.7,1
43.13,-73.71,1
43.61,-120.16,1
43.67,-120.23,1
40.33,-111.62,1
40.73,-113.51,1
35.61,-97.42,1
30.6,-97.69,1
44.32,-117.96,1
30.05,-95.67,1
39.36,-120.14,1
32.27,-86.51,1
33.74,-84.5,1
33.54,-83.01,1
34.67,-82.54,1
39.02,-121.45,1
29.36,-81.14,1
37.15,-79.66,1
44.99,-123.35,1
39.47,-104.87,1
45.93,-123.9,1
33.76,-117.71,1
44.28,-69.81,1
42.86,-73.33,1
43.62,-71.48,1
42.67,-124.42,1
43.0,-73.87,1
44.56,-122.91,1
33.77,-117.73,1
38.89,-104.97,1
38.64,-121.36,1
37.63,-120.85,1
36.87,-113.96,1
38.64,-121.35,1
42.36,-122.9,1
41.32,-112.01,1
43.76,-120.42,1
37.14,-79.67,1
43.08,-70.78,1
37.56,-78.06,1
40.63,-74.18,1
43.22,-76.36,1
45.83,-122.69,1
44.99,-118.95,1
42.3,-83.75,1
45.7,-121.65,1
42.82,-84.56,1
45.51,-123.61,1
38.61,-75.2,1
38.26,-78.96,1
45.52,-116.31,1
44.09,-116.98,1
44.26,-70.84,1
44.29,-72.4,1
42.19,-124.37,1
43.2,-76.36,1
39.75,-86.03,1
45.59,-122.99,1
43.08,-78.99,1
37.77,-78.21,1
35.03,-85.58,1
42.21,-76.47,1
42.21,-76.48,1
35.42,-77.26,1
43.98,-124.07,1
35.86,-83.53,1
45.39,-122.39,1
47.67,-122.33,1
44.78,-117.31,1
38.81,-76.74,1
42.38,-71.08,1
40.97,-85.29,1
45.58,-122.84,1
46.19,-123.84,1
41.88,-112.48,1
39.93,-111.1,1
28.92,-81.27,1
28.51,-81.43,1
28.01,-82.74,1
33.34,-84.74,1
25.78,-80.4,1
25.75,-80.48,1
34.08,-84.16,1
25.7,-80.31,1
30.25,-81.55,1
30.29,-81.51,1
27.84,-82.69,1
28.0,-81.9,1
26.37,-80.15,1
27.79,-82.68,1
43.45,-124.23,1
43.98,-117.15,1
28.49,-82.43,1
45.01,-93.07,1
45.57,-123.94,1
29.76,-81.31,1
42.0,-87.8,1
30.25,-92.07,1
43.07,-88.51,1
43.36,-121.74,1
30.44,-97.78,1
42.44,-121.28,1
42.0,-87.81,1
35.1,-90.03,1
34.01,-86.75,1
28.38,-81.31,1
45.62,-123.4,1
33.34,-86.78,1
29.71,-95.68,1
44.39,-94.19,1
44.28,-94.19,1
25.89,-80.29,1
45.21,-122.98,1
37.3,-82.05,1
46.97,-123.73,1
34.22,-80.54,1
40.79,-73.05,1
46.18,-123.03,1
44.29,-118.98,1
40.2,-76.01,1
40.72,-74.16,1
33.34,-84.73,1
42.21,-111.1,1
39.04,-77.14,1
33.33,-84.75,1
38.88,-78.53,1
38.18,-79.25,1
42.49,-83.4,1
30.31,-81.59,1
42.02,-71.26,1
38.87,-77.24,1
47.27,-122.56,1
40.03,-83.16,1
29.97,-95.56,1
37.29,-82.05,1
37.2,-79.59,1
30.5,-88.34,1
31.3,-92.48,1
37.5,-76.88,1
37.89,-79.56,1
27.75,-82.65,1
28.66,-81.73,1
25.92,-80.2,1
27.79,-82.38,1
41.29,-72.48,1
39.95,-83.07,1
40.06,-83.03,1
40.79,-74.06,1
30.25,-92.11,1
29.6,-98.36,1
40.16,-74.31,1
43.44,-84.0,1
42.96,-71.49,1
42.84,-74.87,1
42.84,-74.86,1
42.2,-72.94,1
42.8,-76.62,1
33.01,-96.8,1
42.78,-76.62,1
39.46,-111.56,1
44.77,-68.73,1
42.13,-79.75,1
33.01,-96.98,1
41.91,-73.02,1
42.42,-71.23,1
43.81,-83.97,1
37.33,-102.62,1
30.33,-82.96,1
34.19,-92.05,1
43.71,-87.82,1
40.5,-111.95,1
39.7,-74.27,1
41.61,-72.17,1
28.33,-82.32,1
36.23,-94.17,1
41.6,-72.17,1
39.96,-83.31,1
39.09,-75.5,1
35.61,-86.24,1
40.19,-85.17,1
40.19,-85.13,1
38.87,-76.96,1
41.68,-87.51,1
41.67,-87.51,1
43.06,-83.52,1
43.09,-83.52,1
42.24,-71.82,1
32.88,-96.75,1
37.0,-121.68,1
48.49,-122.35,1
40.53,-111.94,1
39.44,-105.75,1
39.43,-105.76,1
34.47,-114.35,1
42.72,-87.88,1
33.4,-111.58,1
40.41,-104.9,1
29.41,-81.16,1
39.11,-109.19,1
39.69,-105.82,1
42.73,-87.96,1
40.15,-110.41,1
36.15,-86.7,1
29.78,-95.69,1
30.06,-95.62,1
32.74,-97.47,1
40.61,-111.51,1
38.43,-112.64,1
37.08,-104.52,1
41.1,-105.18,1
47.72,-117.41,1
37.9,-112.78,1
37.01,-104.48,1
32.94,-112.05,1
39.74,-104.72,1
33.61,-92.02,1
39.19,-112.2,1
39.7,-105.22,1
37.43,-113.63,1
32.77,-96.88,1
32.75,-96.85,1
41.14,-111.8,1
41.15,-111.94,1
27.47,-82.58,1
33.95,-84.24,1
43.81,-71.67,1
38.82,-77.69,1
41.95,-83.63,1
41.95,-83.61,1
42.76,-85.03,1
38.4,-77.43,1
37.46,-104.66,1
41.05,-111.68,1
42.05,-119.48,1
40.62,-74.25,1
37.57,-122.34,1
38.44,-120.54,1
44.5,-71.58,1
38.48,-120.53,1
39.74,-84.12,1
41.87,-73.17,1
42.57,-71.98,1
41.9,-73.18,1
37.63,-121.8,1
41.77,-72.63,1
34.5,-117.4,1
39.39,-77.26,1
39.39,-77.4,1
40.28,-76.88,1
40.78,-75.61,1
43.23,-86.17,1
43.23,-86.18,1
32.82,-117.22,1
42.98,-85.78,1
42.28,-85.33,1
42.15,-83.38,1
46.13,-123.38,1
43.25,-84.56,1
42.91,-70.86,1
35.39,-118.98,1
34.48,-117.4,1
42.1,-76.26,1
37.61,-122.49,1
42.58,-114.06,1
38.93,-111.85,1
36.26,-94.48,1
38.99,-93.67,1
42.2,-88.14,1
39.93,-86.29,1
40.66,-74.26,1
33.01,-81.75,1
34.49,-83.58,1
40.54,-75.73,1
34.02,-84.36,1
26.5,-81.86,1
35.88,-83.79,1
40.42,-80.11,1
35.89,-83.79,1
40.54,-75.74,1
37.29,-81.13,1
34.11,-117.82,1
31.02,-87.46,1
43.02,-85.73,1
29.57,-95.07,1
39.0,-121.67,1
34.97,-92.42,1
44.26,-72.59,1
32.9,-85.89,1
29.56,-95.08,1
39.0,-121.66,1
36.14,-95.92,1
39.86,-74.92,1
33.04,-97.01,1
41.05,-77.3,1
34.49,-120.23,1
40.58,-79.95,1
42.38,-83.32,1
38.3,-85.56,1
38.26,-77.25,1
38.27,-77.25,1
38.81,-76.97,1
38.64,-83.67,1
37.61,-113.15,1
45.8,-122.68,1
45.01,-122.77,1
45.91,-123.83,1
45.86,-123.56,1
43.74,-122.46,1
47.38,-122.25,1
44.53,-118.32,1
29.49,-98.54,1
38.67,-83.64,1
30.2,-93.24,1
32.92,-96.97,1
45.63,-117.67,1
30.48,-97.67,1
45.36,-118.0,1
45.66,-122.43,1
44.49,-119.59,1
32.27,-111.01,1
42.91,-74.57,1
42.17,-70.89,1
44.38,-70.63,1
40.79,-111.45,1
41.82,-72.51,1
42.28,-84.32,1
42.31,-71.39,1
36.43,-82.57,1
45.57,-117.94,1
35.25,-113.18,1
39.88,-110.75,1
39.88,-110.76,1
43.16,-115.69,1
41.05,-111.63,1
33.39,-111.72,1
30.01,-90.26,1
44.28,-121.17,1
36.3,-119.35,1
41.01,-80.0,1
31.2,-83.25,1
37.73,-121.55,1
45.25,-121.71,1
38.93,-121.06,1
29.38,-82.23,1
38.56,-122.82,1
34.24,-118.63,1
30.36,-83.18,1
28.66,-80.87,1
33.07,-83.98,1
37.08,-80.69,1
34.52,-118.0,1
35.26,-81.05,1
37.0,-79.87,1
34.54,-118.03,1
30.2,-81.76,1
41.0,-73.73,1
44.13,-123.19,1
35.15,-90.22,1
45.37,-122.37,1
34.12,-86.4,1
43.83,-124.15,1
29.05,-95.4,1
41.19,-79.98,1
29.03,-95.4,1
35.08,-89.95,1
25.55,-80.36,1
45.32,-93.56,1
41.5,-95.33,1
41.86,-87.65,1
41.11,-95.93,1
39.19,-121.59,1
38.4,-82.47,1
40.7,-73.87,1
41.31,-72.7,1
41.88,-112.47,1
35.71,-81.31,1
44.43,-117.32,1
37.27,-79.91,1
43.61,-73.27,1
37.0,-80.43,1
45.15,-122.6,1
43.21,-71.0,1
40.37,-74.3,1
40.43,-77.01,1
43.57,-73.32,1
42.78,-123.27,1
45.43,-122.64,1
40.87,-74.02,1
41.21,-73.11,1
39.93,-75.59,1
44.58,-123.06,1
36.03,-78.85,1
37.56,-77.69,1
44.76,-122.34,1
35.66,-79.31,1
47.35,-123.16,1
33.3,-84.34,1
27.95,-82.42,1
33.3,-84.36,1
33.9,-118.38,1
33.59,-117.65,1
45.7,-120.18,1
43.29,-122.58,1
35.57,-78.34,1
33.59,-117.64,1
33.57,-117.21,1
42.22,-71.74,1
35.85,-77.68,1
35.86,-77.68,1
35.8,-78.57,1
46.18,-123.85,1
43.7,-124.09,1
44.92,-74.2,1
44.91,-74.21,1
39.28,-76.64,1
44.25,-122.04,1
44.55,-123.4,1
41.22,-77.21,1
42.62,-84.74,1
42.52,-71.65,1
40.47,-122.31,1
38.07,-122.17,1
41.32,-73.99,1
38.58,-121.37,1
45.7,-123.88,1
42.36,-71.16,1
38.26,-78.0,1
40.69,-73.89,1
37.99,-84.47,1
38.33,-85.82,1
38.97,-76.26,1
39.06,-78.24,1
42.59,-83.94,1
43.1,-83.68,1
43.09,-83.67,1
47.3,-122.18,1
43.59,-73.3,1
45.07,-123.71,1
39.93,-86.3,1
43.05,-83.67,1
44.27,-121.25,1
40.38,-74.15,1
38.68,-77.79,1
43.46,-76.05,1
42.12,-119.77,1
43.46,-76.08,1
40.42,-74.44,1
37.8,-121.3,1
24.92,-80.63,1
41.32,-72.7,1
41.71,-88.07,1
41.9,-72.17,1
42.45,-122.75,1
39.17,-94.54,1
34.84,-118.86,1
33.25,-111.76,1
41.86,-88.09,1
42.14,-87.91,1
45.36,-122.66,1
41.83,-87.96,1
47.37,-116.89,1
47.37,-116.88,1
41.78,-88.1,1
45.41,-118.34,1
47.27,-122.32,1
38.35,-88.95,1
44.57,-68.46,1
33.25,-111.74,1
45.37,-122.19,1
34.76,-87.63,1
47.55,-122.67,1
33.45,-112.15,1
40.02,-103.59,1
40.01,-103.59,1
38.93,-109.43,1
39.99,-105.21,1
40.88,-105.27,1
33.29,-111.91,1
40.89,-105.29,1
33.98,-111.39,1
40.85,-111.94,1
42.64,-83.22,1
38.92,-109.98,1
43.66,-71.65,1
35.94,-86.82,1
34.0,-117.72,1
42.05,-88.03,1
45.6,-123.03,1
42.3,-88.08,1
33.8,-83.67,1
42.14,-122.59,1
43.22,-121.79,1
45.61,-123.14,1
28.5,-81.31,1
42.4,-122.32,1
45.35,-118.16,1
25.73,-80.31,1
28.15,-81.44,1
38.3,-122.48,1
38.68,-121.47,1
33.5,-83.22,1
33.54,-83.22,1
37.49,-122.39,1
37.36,-121.88,1
45.26,-121.71,1
43.88,-122.7,1
45.15,-122.1,1
42.61,-122.81,1
41.87,-87.96,1
44.16,-87.73,1
41.74,-88.38,1
39.32,-120.86,1
28.09,-81.27,1
33.35,-84.18,1
33.37,-84.18,1
33.99,-83.44,1
45.59,-122.78,1
42.39,-122.93,1
45.58,-122.8,1
34.22,-84.87,1
34.22,-84.86,1
37.53,-122.28,1
44.96,-123.06,1
47.24,-122.35,1
34.31,-119.3,1
38.57,-111.84,1
43.06,-76.54,1
34.41,-77.66,1
43.07,-76.52,1
26.16,-80.22,1
30.28,-91.94,1
40.46,-79.98,1
30.09,-95.41,1
33.49,-84.48,1
38.95,-77.57,1
38.58,-111.84,1
39.72,-74.28,1
29.95,-95.67,1
33.48,-84.47,1
35.41,-94.37,1
33.57,-86.82,1
44.81,-93.86,1
42.46,-71.75,1
40.89,-123.58,1
38.48,-111.83,1
41.7,-87.64,1
41.69,-87.64,1
44.48,-88.08,1
42.12,-88.0,1
44.48,-88.07,1
27.4,-80.39,1
44.95,-83.77,1
32.81,-83.72,1
41.37,-114.02,1
27.43,-82.43,1
34.43,-84.17,1
41.08,-95.89,1
32.15,-83.18,1
41.38,-114.0,1
43.09,-77.8,1
42.84,-112.41,1
38.99,-78.25,1
38.37,-105.69,1
40.47,-74.44,1
39.49,-111.56,1
30.42,-89.2,1
40.75,-111.92,1
33.34,-84.97,1
33.34,-84.95,1
35.58,-82.58,1
36.2,-81.43,1
35.66,-82.13,1
35.84,-78.52,1
35.78,-81.4,1
35.67,-82.59,1
37.57,-78.01,1
40.74,-111.92,1
34.81,-92.21,1
39.23,-84.59,1
39.5,-111.56,1
33.52,-84.07,1
33.5,-84.08,1
35.89,-84.75,1
28.66,-81.55,1
34.19,-83.78,1
35.43,-77.99,1
34.21,-83.78,1
31.36,-89.34,1
35.96,-78.54,1
33.25,-84.44,1
26.9,-82.0,1
33.24,-84.42,1
30.39,-88.67,1
36.41,-86.78,1
36.93,-76.69,1
32.97,-81.98,1
36.92,-76.69,1
38.97,-94.55,1
39.37,-94.77,1
42.01,-88.05,1
35.34,-78.58,1
37.71,-109.42,1
41.82,-113.4,1
35.72,-81.15,1
41.82,-113.41,1
40.5,-103.26,1
39.65,-106.31,1
39.7,-111.47,1
39.7,-111.46,1
35.01,-80.97,1
45.58,-122.64,1
39.52,-107.78,1
45.68,-122.6,1
37.6,-106.21,1
41.23,-112.03,1
39.65,-111.89,1
44.83,-124.07,1
37.7,-109.43,1
47.87,-121.99,1
38.42,-82.28,1
40.36,-76.36,1
37.87,-122.21,1
44.81,-122.77,1
41.09,-122.35,1
40.36,-76.35,1
47.71,-122.36,1
40.66,-74.27,1
40.37,-109.61,1
36.84,-76.24,1
46.22,-119.13,1
47.53,-122.35,1
35.91,-78.65,1
37.02,-104.49,1
40.35,-109.63,1
47.25,-122.52,1
40.29,-109.17,1
32.63,-96.7,1
40.3,-109.19,1
34.35,-89.91,1
29.9,-90.39,1
33.64,-112.44,1
32.7,-103.38,1
29.89,-90.4,1
30.3,-90.99,1
33.45,-112.01,1
29.79,-98.03,1
29.81,-98.0,1
29.77,-98.04,1
33.48,-111.82,1
29.52,-98.44,1
32.91,-97.0,1
43.81,-70.17,1
44.94,-83.77,1
36.19,-94.18,1
30.27,-93.9,1
30.27,-93.91,1
27.27,-82.48,1
41.25,-122.1,1
35.15,-84.97,1
47.7,-116.79,1
41.95,-112.67,1
34.58,-84.7,1
34.61,-84.71,1
33.19,-80.39,1
42.57,-70.92,1
32.89,-80.0,1
34.27,-118.96,1
35.99,-89.39,1
44.27,-70.27,1
29.9,-90.4,1
44.13,-73.19,1
39.93,-111.11,1
40.68,-75.28,1
38.84,-104.71,1
38.72,-77.18,1
34.09,-84.48,1
34.75,-79.34,1
45.47,-123.76,1
30.37,-83.25,1
27.86,-82.66,1
45.17,-123.21,1
34.43,-77.63,1
34.8,-91.82,1
28.81,-81.36,1
27.7,-80.91,1
27.81,-81.31,1
34.8,-91.81,1
43.12,-123.43,1
37.31,-81.07,1
32.51,-93.75,1
33.7,-86.53,1
32.26,-86.36,1
40.86,-74.63,1
39.86,-104.41,1
43.74,-121.47,1
44.61,-121.96,1
44.98,-93.28,1
43.33,-121.75,1
45.55,-94.21,1
44.22,-117.15,1
38.65,-90.51,1
38.8,-90.47,1
45.97,-119.0,1
44.05,-123.17,1
47.6,-122.7,1
39.04,-78.38,1
38.22,-85.52,1
44.4,-123.83,1
32.49,-84.94,1
35.6,-82.54,1
43.62,-122.1,1
44.71,-122.2,1
36.93,-76.41,1
39.59,-79.98,1
38.98,-75.57,1
39.02,-77.41,1
41.14,-80.15,1
38.34,-85.5,1
38.41,-77.6,1
37.28,-79.55,1
41.11,-80.83,1
39.65,-77.76,1
39.38,-84.22,1
39.39,-84.2,1
35.76,-78.66,1
42.96,-82.49,1
38.6,-122.86,1
42.78,-71.25,1
38.35,-81.75,1
35.71,-78.62,1
47.92,-122.23,1
34.21,-84.12,1
37.66,-76.39,1
39.77,-85.15,1
44.42,-118.96,1
36.05,-79.37,1
24.71,-81.1,1
33.72,-78.93,1
40.11,-74.22,1
40.46,-74.45,1
35.29,-80.85,1
35.81,-82.04,1
39.94,-82.6,1
45.54,-122.39,1
38.78,-77.24,1
44.07,-123.53,1
37.2,-93.44,1
37.85,-90.01,1
39.45,-77.56,1
37.64,-120.95,1
43.66,-123.32,1
47.29,-122.29,1
48.31,-122.32,1
47.52,-122.38,1
48.94,-122.32,1
48.95,-122.32,1
42.3,-83.98,1
42.31,-83.74,1
43.48,-118.84,1
36.71,-106.16,1
36.68,-106.12,1
44.49,-73.17,1
42.28,-85.36,1
35.04,-106.93,1
33.35,-110.98,1
44.83,-68.37,1
38.35,-122.5,1
37.94,-76.5,1
38.03,-122.57,1
38.79,-86.51,1
43.17,-121.79,1
40.22,-75.33,1
41.38,-72.45,1
41.15,-74.03,1
38.81,-77.61,1
40.12,-82.97,1
40.0,-105.04,1
42.9,-85.51,1
42.55,-70.94,1
42.57,-113.68,1
37.15,-109.87,1
36.33,-119.34,1
42.59,-76.13,1
37.12,-109.96,1
45.35,-122.97,1
45.9,-122.74,1
47.95,-119.49,1
33.35,-110.99,1
40.3,-111.7,1
41.03,-107.66,1
41.0,-107.64,1
44.3,-120.73,1
36.2,-94.18,1
35.21,-90.21,1
33.19,-97.12,1
37.96,-76.52,1
34.96,-90.06,1
36.05,-94.19,1
38.86,-104.91,1
33.45,-86.95,1
36.88,-89.53,1
30.06,-94.14,1
29.88,-95.55,1
41.93,-85.59,1
41.93,-85.57,1
38.99,-110.24,1
32.08,-103.17,1
43.59,-116.38,1
34.66,-114.31,1
42.41,-76.53,1
42.42,-76.52,1
32.23,-108.08,1
47.94,-119.49,1
43.97,-116.91,1
39.59,-110.81,1
44.94,-123.04,1
42.42,-122.86,1
40.53,-111.96,1
40.36,-112.06,1
42.34,-123.31,1
38.93,-110.01,1
42.71,-73.76,1
42.7,-73.75,1
35.27,-78.62,1
26.96,-82.07,1
32.8,-83.57,1
28.05,-82.02,1
30.25,-81.52,1
39.65,-86.41,1
33.54,-117.17,1
43.93,-117.01,1
39.57,-119.82,1
43.57,-116.22,1
47.58,-116.45,1
37.49,-122.2,1
35.0,-112.39,1
37.98,-79.5,1
37.4,-113.24,1
37.52,-121.94,1
40.32,-104.41,1
45.91,-119.3,1
41.83,-73.2,1
42.79,-84.51,1
33.77,-117.74,1
44.89,-124.02,1
42.22,-83.57,1
41.79,-85.85,1
28.69,-81.4,1
41.83,-72.49,1
28.69,-82.55,1
44.83,-68.75,1
42.67,-84.29,1
42.45,-84.44,1
27.94,-82.52,1
42.75,-122.5,1
42.72,-73.82,1
48.92,-122.63,1
41.83,-73.18,1
48.71,-122.48,1
39.89,-74.88,1
40.29,-104.29,1
40.65,-79.27,1
30.32,-81.67,1
38.91,-77.99,1
38.58,-112.34,1
34.06,-93.13,1
35.68,-88.79,1
35.08,-89.99,1
35.09,-92.42,1
32.78,-96.51,1
41.09,-74.15,1
38.5,-79.04,1
38.61,-80.76,1
45.23,-118.97,1
26.61,-81.81,1
24.78,-80.91,1
35.21,-87.32,1
35.46,-92.06,1
37.91,-112.77,1
39.43,-87.31,1
38.88,-111.59,1
27.3,-80.41,1
40.65,-79.29,1
42.02,-119.48,1
40.38,-74.58,1
27.48,-82.47,1
38.3,-111.4,1
38.29,-111.4,1
38.47,-90.85,1
39.56,-76.97,1
40.32,-74.49,1
45.08,-92.81,1
45.07,-92.81,1
38.77,-120.32,1
38.78,-120.4,1
43.97,-124.1,1
41.8,-85.82,1
33.34,-84.52,1
33.25,-85.15,1
38.35,-122.2,1
35.63,-77.34,1
36.97,-121.42,1
35.63,-77.33,1
38.34,-85.7,1
38.38,-75.47,1
34.01,-117.73,1
34.05,-117.77,1
34.51,-117.9,1
38.46,-76.99,1
38.19,-121.26,1
38.36,-122.2,1
38.55,-123.3,1
38.45,-76.99,1
38.42,-121.82,1
37.6,-122.43,1
36.89,-121.43,1
36.15,-80.24,1
37.16,-121.05,1
34.22,-117.07,1
41.81,-72.25,1
42.68,-73.75,1
36.36,-80.17,1
36.82,-121.67,1
41.15,-80.16,1
33.56,-117.14,1
38.35,-122.21,1
38.36,-122.21,1
36.26,-120.25,1
35.53,-119.19,1
35.25,-84.55,1
40.32,-76.54,1
40.33,-76.53,1
36.85,-121.64,1
38.34,-85.65,1
38.33,-85.63,1
47.67,-122.38,1
37.22,-122.15,1
43.0,-78.48,1
42.86,-82.56,1
33.43,-83.37,1
33.41,-83.37,1
43.44,-84.03,1
47.26,-122.34,1
43.35,-124.2,1
43.36,-73.7,1
47.63,-122.34,1
33.51,-82.5,1
33.26,-85.13,1
45.56,-121.56,1
45.9,-118.39,1
44.27,-122.05,1
45.13,-123.12,1
44.4,-121.68,1
35.35,-79.76,1
47.76,-122.17,1
42.87,-73.84,1
44.15,-69.92,1
37.9,-122.56,1
37.89,-122.56,1
42.87,-73.83,1
38.57,-121.35,1
38.1,-120.47,1
39.17,-121.59,1
42.99,-78.41,1
39.18,-121.59,1
37.8,-121.68,1
37.31,-121.93,1
38.77,-123.0,1
35.37,-79.77,1
43.09,-70.8,1
45.19,-121.68,1
38.56,-86.46,1
33.23,-80.45,1
38.38,-121.94,1
25.97,-80.26,1
33.67,-84.03,1
30.0,-94.04,1
36.63,-82.12,1
36.55,-78.9,1
30.14,-97.67,1
35.68,-79.82,1
42.76,-114.69,1
37.3,-120.49,1
36.56,-80.9,1
36.63,-80.92,1
36.7,-81.98,1
36.03,-85.09,1
42.76,-114.7,1
38.49,-120.51,1
26.0,-80.21,1
37.71,-121.71,1
47.65,-122.63,1
30.06,-89.93,1
38.97,-92.53,1
44.55,-123.3,1
43.11,-123.45,1
45.59,-93.39,1
48.44,-122.26,1
41.72,-87.59,1
45.0,-92.98,1
45.27,-122.94,1
38.8,-90.58,1
32.26,-82.49,1
32.25,-82.49,1
44.33,-117.24,1
26.99,-81.96,1
27.05,-82.24,1
33.32,-84.03,1
36.47,-77.61,1
37.23,-122.1,1
35.86,-78.7,1
38.5,-120.51,1
38.79,-77.08,1
42.8,-82.64,1
38.8,-77.57,1
35.69,-114.47,1
41.73,-72.77,1
40.17,-84.99,1
40.17,-85.0,1
43.06,-76.08,1
43.77,-84.37,1
33.61,-112.11,1
39.54,-86.81,1
43.78,-84.37,1
39.33,-77.41,1
42.16,-76.85,1
40.67,-80.09,1
39.95,-74.98,1
42.54,-70.95,1
42.46,-83.76,1
39.57,-86.63,1
35.69,-78.25,1
35.72,-81.74,1
37.38,-77.35,1
37.46,-119.95,1
35.23,-80.73,1
34.04,-118.59,1
38.45,-81.84,1
38.6,-77.8,1
40.48,-111.44,1
42.08,-79.12,1
39.29,-81.49,1
39.93,-75.11,1
41.84,-83.67,1
44.14,-71.19,1
44.92,-93.47,1
45.05,-93.25,1
40.76,-74.02,1
44.31,-117.23,1
